Id,SalePrice
1461,124639.0630347379
1462,160668.43381468055
1463,184067.3101610217
1464,188814.05519296223
1465,192988.2504642884
1466,181174.13777363702
1467,175031.47462704394
1468,168599.3036215876
1469,176578.72187747768
1470,123650.34001851028
1471,194785.2140536748
1472,92187.95314993564
1473,105051.38441646333
1474,146140.3190094819
1475,113230.7207320149
1476,361240.7134260211
1477,240379.96088277662
1478,295762.06882887846
1479,292904.4804962613
1480,475109.2110528404
1481,311184.28797637555
1482,197742.74772289325
1483,186480.85441241332
1484,173192.37622039235
1485,183118.72148799946
1486,195941.31907804712
1487,340213.3764369864
1488,234721.2297804641
1489,201074.71998865955
1490,225073.0728760972
1491,190744.9061649871
1492,97939.37150046616
1493,175759.5552799819
1494,312801.1617200391
1495,279141.5481072742
1496,234121.46926333237
1497,181455.6903613164
1498,158531.68299295055
1499,160445.41263451226
1500,160484.3414124014
1501,172611.5728457446
1502,154930.98501576722
1503,286862.99699535954
1504,229007.92230904906
1505,218262.66746941133
1506,184984.16677115517
1507,272565.25794918486
1508,201043.59756235956
1509,161078.81091073947
1510,148605.62115291462
1511,147593.593489529
1512,170845.35325770162
1513,143605.8887779963
1514,160118.65832427357
1515,191180.5203402471
1516,149903.75077895648
1517,158251.9554219147
1518,134573.11693475544
1519,228722.10476453873
1520,137967.34648421945
1521,141262.02365994052
1522,163352.15822645518
1523,119292.38000425247
1524,122319.28748948497
1525,120448.54988739963
1526,122947.32366145718
1527,105587.0053870041
1528,134776.9631027755
1529,145257.34806461225
1530,166497.56042680627
1531,127155.99706259843
1532,101310.26435212413
1533,139263.9414760877
1534,121757.63437808448
1535,156450.625825899
1536,118169.17598025878
1537,82701.19376125053
1538,135770.42236823542
1539,176950.13831601475
1540,101787.075407855
1541,134272.8925469713
1542,132294.71373978673
1543,200975.8812148459
1544,74063.13190345412
1545,103322.77284477411
1546,124431.3357165534
1547,131561.02464846586
1548,130831.09434566274
1549,106411.85358005314
1550,142326.9299505538
1551,112226.8917446097
1552,137339.06620973934
1553,138300.6508483527
1554,106354.30422724779
1555,171811.06313348742
1556,91664.12609347638
1557,103998.78935468747
1558,99126.51825296697
1559,94309.79527789468
1560,136814.61338964457
1561,146414.90786257712
1562,124088.39851202336
1563,120210.27176266522
1564,162976.7812317886
1565,162231.91572060427
1566,225949.52505658977
1567,84919.29956743345
1568,235248.82792124397
1569,150071.3345213985
1570,137442.47808046782
1571,122803.60165660271
1572,146678.72967929216
1573,246716.704796675
1574,115171.12021446635
1575,226775.23001893063
1576,228162.70310254846
1577,193737.3846035337
1578,140814.47985521343
1579,146407.04016971085
1580,189742.70432918685
1581,139310.98649861108
1582,128217.71818802303
1583,335250.19589283847
1584,233007.3477622035
1585,144262.67237830436
1586,72524.84204434084
1587,98817.78119521891
1588,146252.29211985166
