Id,SalePrice
1461,124339.60520671665
1462,163855.83347862322
1463,182382.0996190026
1464,191409.15619778854
1465,195556.89813859304
1466,178112.6959568528
1467,176568.08481732477
1468,166874.1026995613
1469,179979.11844047115
1470,122596.53237531033
1471,191547.03958655367
1472,94561.65705273465
1473,102074.24479773168
1474,146267.90557753734
1475,114071.68869220487
1476,360838.7123264539
1477,245796.85813714296
1478,294148.7125082211
1479,290314.51494233834
1480,487093.1616548978
1481,316132.8082594663
1482,200130.15218428278
1483,182984.82926899762
1484,170757.5359642402
1485,182741.70502594102
1486,194449.6160428368
1487,337899.2123334981
1488,233231.57936431546
1489,199354.14761953297
1490,229719.49304218506
1491,192242.1595043213
1492,96793.80269708617
1493,170737.98587448618
1494,306485.46138969
1495,281224.7448318224
1496,233455.1714365743
1497,181787.85589497667
1498,168366.51627633013
1499,160597.28116497863
1500,158884.48367721782
1501,175107.6363401451
1502,154695.6124366102
1503,286166.2546409811
1504,232884.7146006251
1505,221347.1548724349
1506,185249.63549701605
1507,268188.7927790928
1508,199999.62317201705
1509,159586.67794211998
1510,147325.6691915889
1511,154985.29735619083
1512,172488.43617122146
1513,142688.1766257924
1514,162187.7537877112
1515,192491.37218482123
1516,149699.55878059226
1517,159198.16813897088
1518,133678.54217806694
1519,224230.8510506388
1520,135020.0109938763
1521,138743.41038740252
1522,167480.68845841644
1523,117402.27999610805
1524,122111.56964646425
1525,121152.9068736739
1526,119446.91074013498
1527,106913.79709117312
1528,135296.64681532508
1529,148765.0793692571
1530,172706.69804099033
1531,122268.30506781253
1532,99572.34726684947
1533,142094.54253582918
1534,124556.49019896731
1535,151157.4332289043
1536,114342.41259849117
1537,76519.1743461681
1538,137163.90143042922
1539,182897.40913712114
1540,95922.76765493632
1541,133445.35366252754
1542,137820.8337670839
1543,194921.37285360988
1544,79128.85931774016
1545,107165.03936490291
1546,128970.34799737367
1547,133105.8044760189
1548,133067.42989739406
1549,112185.78773227143
1550,139406.00124173344
1551,111384.02175946966
1552,137035.9555041394
1553,136870.09842533217
1554,109696.14411210995
1555,169129.30759143984
1556,92393.20764325823
1557,106150.50986210765
1558,101220.99592733677
1559,80410.34532946667
1560,136265.465503593
1561,137837.75133956672
1562,127659.21888844253
1563,120652.68474357609
1564,163316.01654824542
1565,155943.94438410972
1566,226371.66460090154
1567,84195.62066589193
1568,238012.5605206783
1569,144713.1507285744
1570,136143.4269977466
1571,121485.52414478773
1572,145018.3221473277
1573,236176.0868074434
1574,116371.90684653146
1575,222920.25557850645
1576,230642.0008415765
1577,188834.71913879548
1578,140711.80429574221
1579,144876.11739063924
1580,190479.45366312566
1581,143473.25334371647
1582,127817.3584405283
1583,327347.3732309914
1584,230521.27130174084
1585,143579.26640961337
1586,75069.30907971998
1587,103402.56968802669
1588,146516.36785077903
1589,100224.76996157339
1590,133715.9893356737
1591,97615.9592505018
1592,123339.72689161217
1593,119681.4114594955
1594,123701.55478086078
1595,118700.3309063396
1596,233095.3760788031
1597,191343.0491848339
1598,207126.81635413
1599,162917.5840072537
1600,168025.5396976601
1601,71156.63330581016
1602,116422.93762965078
1603,72803.90944521893
1604,269393.454099832
1605,241761.02015577094
1606,165177.14881129752
1607,175187.39021252823
1608,208869.78259322888
1609,186499.30940932425
1610,157152.20665612663
1611,138809.57029212985
1612,182978.4959845189
1613,172611.1887742361
1614,114620.84428854162
1615,86087.53360197759
1616,77741.64872840431
1617,89659.95963475836
1618,130133.38908347217
1619,136351.40304105234
1620,166612.70785191123
1621,137955.24812907504
1622,142129.5555225564
1623,274847.6670149567
1624,213520.18493373352
1625,124053.0321727953
1626,169461.58607443015
1627,192369.24082790143
1628,266098.23200150393
1629,173851.79055340917
1630,374174.24012739747
1631,208607.07039708825
1632,240800.17159495776
1633,169514.14812986698
1634,183647.77101797913
1635,175314.88909651065
1636,162639.68496917456
1637,197199.38545823342
1638,199359.0352816137
1639,186750.66586072985
1640,246966.68143436618
1641,176401.27543647846
1642,230101.77758644312
1643,224759.42782798316
1644,226663.81942396433
1645,201701.8453849562
1646,157176.58805995155
1647,158604.82184126312
1648,134476.70928969292
1649,136112.43751590923
1650,114892.26364792901
1651,121105.24665043778
1652,97956.0105449147
1653,95943.69407002574
1654,145912.0203773581
1655,137909.24589801067
1656,143215.99196081725
1657,146949.32424034516
1658,147781.58696758747
1659,123908.75587595977
1660,151491.76366672586
1661,461871.3872527188
1662,380947.67627531145
1663,383951.3242937802
1664,490437.009821503
1665,311257.7254269527
1666,318717.32863563206
1667,371034.63463613746
1668,332753.6403368504
1669,290812.5923022932
1670,340989.3042344109
1671,276085.8292167754
1672,470423.45943361666
1673,294550.14957214094
1674,248009.65850107637
1675,198448.84073069083
1676,195089.38819969178
1677,216520.90919768138
1678,460031.2424411381
1679,388153.73716855317
1680,330880.1470503608
1681,232175.56980038653
1682,310437.8871135053
1683,188344.9613034364
1684,179050.6456834433
1685,175938.46884191156
1686,172670.55115488262
1687,171768.09534319895
1688,188216.17194513843
1689,190380.65303053227
1690,190223.42636642646
1691,182932.51740857813
1692,252155.09614141332
1693,172544.57065733432
1694,178855.65803462797
1695,166651.76745704885
1696,281568.2681941285
1697,168649.01957175691
1698,348215.0701441295
1699,334182.3614688337
1700,252968.0070623184
1701,264367.91012709297
1702,252629.6272549211
1703,249224.19904321313
1704,297679.3124221674
1705,223711.18641224198
1706,311222.46248447587
1707,213701.86217661557
1708,207230.58346137856
1709,261020.07568409914
1710,217346.87826223648
1711,259924.31837169625
1712,269707.9355772751
1713,290789.66796885803
1714,220084.70723671923
1715,201322.5414962844
1716,181868.60048201267
1717,170811.30312046644
1718,136673.32533245865
1719,198301.10598427732
1720,232667.24902167413
1721,162667.70732081647
1722,123000.54114920032
1723,154559.65789543482
1724,211091.02989408805
1725,237450.02174357368
1726,188771.29716059376
1727,166652.72186641942
1728,174683.64862451423
1729,165495.749375147
1730,152094.06725524928
1731,122305.3705854041
1732,132780.6939705943
1733,119742.52360128525
1734,124097.11419897602
1735,128752.36812228631
1736,117199.44027697828
1737,309906.0695286187
1738,223587.86574978125
1739,270799.41983671766
1740,230085.11191877414
1741,200664.8557744458
1742,171972.55072832442
1743,175494.59973476338
1744,298606.914583809
1745,208401.78524750413
1746,184815.8785043626
1747,216264.1538035953
1748,231725.61397407413
1749,152318.97521403542
1750,134359.3510957861
1751,244111.08358476445
1752,121420.69112808203
1753,147899.1652706403
1754,191872.06141734502
1755,169406.17074742803
1756,126744.14472361395
1757,121714.77714936774
1758,147245.96096213456
1759,162877.11590735833
1760,169297.94191707644
1761,148402.2835436212
1762,175639.0156075054
1763,176928.99275927304
1764,116617.93167080388
1765,152609.04561378979
1766,181612.46434233076
1767,222840.73254395908
1768,142942.4696544004
1769,169702.34080093962
1770,145993.31661499888
1771,127190.61231269305
1772,132497.55399212762
1773,128039.80800137181
1774,143756.0363679513
1775,138895.9099774778
1776,123333.4509246094
1777,114767.84993339394
1778,138518.63841353357
1779,119418.05941158922
1780,164485.8314336999
1781,129277.6334660919
1782,93237.89763128295
1783,143809.08238808127
1784,106720.71531911701
1785,121186.39702012116
1786,141349.62865274295
1787,162545.95896344303
1788,66690.4480896578
1789,94950.03446180893
1790,81883.72613424459
1791,192318.16468088666
1792,159048.1844731607
1793,129307.21330904363
1794,146029.39677210577
1795,133644.1038088256
1796,126325.6125444189
1797,120793.2180578798
1798,122054.42595709537
1799,109152.90686850941
1800,132056.98117843881
1801,130002.95270063462
1802,131823.60647788004
1803,152331.005382116
1804,141885.29617075928
1805,137852.7002156399
1806,123269.42950038404
1807,120786.37438293491
1808,113713.93860510156
1809,114663.8877936829
1810,139750.4657109785
1811,99016.64280454085
1812,96780.96154874566
1813,121065.9092277529
1814,95826.95479970814
1815,60587.70663065302
1816,103724.13049137456
1817,105747.17479892548
1818,136010.0761667269
1819,122078.00391556052
1820,60484.00273955831
1821,109278.41819961485
1822,149103.63387645409
1823,47428.659009376046
1824,129728.04870792672
1825,133311.1220728821
1826,103437.26930374814
1827,105779.66385061339
1828,133252.63536613664
1829,114780.96917494696
1830,135912.51595022308
1831,139423.63200476283
1832,94758.64323095765
1833,139016.03549405624
1834,120749.99567042885
1835,126056.12163442587
1836,118431.05898922929
1837,90495.22944437368
1838,122221.330576921
1839,100770.63494217038
1840,147362.5463562541
1841,137181.001711876
1842,96589.28677588035
1843,136555.61114594172
1844,135099.4786467174
1845,144651.18723891667
1846,159776.15495938208
1847,163410.54013204642
1848,62191.36193470783
1849,111306.27873050488
1850,119483.91475487992
1851,155794.0844765877
1852,124191.29748336838
1853,131190.19935671688
1854,163806.78224010253
1855,149395.9986342859
1856,221491.47503088252
1857,141216.0622974768
1858,136673.89655124163
1859,116382.94642248054
1860,151469.83086351122
1861,115965.57605533922
1862,297925.1734911596
1863,285675.42439079826
1864,285692.15462613944
1865,322337.54950261186
1866,322804.43821656174
1867,228021.15322615937
1868,299394.1318405829
1869,204146.80876160561
1870,220956.56163340248
1871,240690.30427072002
1872,176922.73418313326
1873,243310.0658123454
1874,147860.99704505075
1875,202136.88811591786
1876,195261.04543827387
1877,213328.2837376634
1878,199819.68825042126
1879,132105.5674876578
1880,136434.8863012349
1881,247850.66137494656
