Id,SalePrice
1461,126586.24578534637
1462,153997.63024296256
1463,179276.6532309348
1464,185948.25276081986
1465,193557.1033501384
1466,183640.0693353554
1467,170851.84274434554
1468,176744.32323890206
1469,180662.8203721578
1470,127712.72564949619
1471,201663.71547175554
1472,101586.49456521226
1473,104657.67398876342
1474,152996.43135991212
1475,126403.34002087466
1476,341703.85762294347
1477,250623.8003393642
1478,304169.0797256002
1479,301161.2842934014
1480,385246.4629782778
1481,307146.75721295923
1482,207045.66703546647
1483,187122.9988493584
1484,177698.86248759067
1485,177595.2472477049
1486,197379.83940066703
1487,301087.4650434504
1488,237989.75491855398
1489,198769.86674580953
1490,216332.52448357706
1491,196538.35715447523
1492,103881.65044944058
1493,179049.10964716013
1494,290577.3007811467
1495,281417.3625644506
1496,228155.60158839886
1497,184595.11897530346
1498,162865.43786756948
1499,161904.3977304219
1500,162069.5227376068
1501,168345.83939177135
1502,166525.44315361508
1503,259371.54587522915
1504,219134.61122953243
1505,217301.50888561233
1506,185402.80739900796
1507,235890.28927753423
1508,190692.68833701164
1509,159071.8188443624
1510,149985.85575886926
1511,149875.11055970352
1512,171273.66174385612
1513,149944.8986093475
1514,153928.2710802656
1515,183514.76378115974
1516,151803.90885586606
1517,150809.96654006725
1518,140266.65509822642
1519,222352.1274910434
1520,139008.71521916505
1521,141664.73883175818
1522,161745.12849357037
1523,119469.7398284036
1524,119709.67356934509
1525,127214.48688635089
1526,125907.79724835702
1527,111258.14222811049
1528,125823.42104980082
1529,142191.26352362003
1530,164267.56305682447
1531,132110.79300133366
1532,105474.07790486528
1533,139235.64854983607
1534,119637.87738755718
1535,147492.58849059526
1536,120822.9105221168
1537,102618.70805132375
1538,145172.62037411248
1539,182473.20170075045
1540,124772.5154239548
1541,134812.31690245957
1542,137335.0908581015
1543,172282.75792667942
1544,90649.18673665696
1545,106817.09481125655
1546,124482.04174302229
1547,133022.5546870359
1548,124461.33056104068
1549,114160.07000832677
1550,138681.48065770263
1551,122602.54874882603
1552,144318.3880484183
1553,134995.34750473165
1554,113930.0653717208
1555,165764.94516225124
1556,101809.9670643009
1557,119546.18963747991
1558,104759.77591587373
1559,113770.42878679885
1560,144711.36261197773
1561,149173.65800896255
1562,126473.29541990333
1563,123808.30458904729
1564,162242.8553586551
1565,153974.17487362234
1566,199783.62812048302
1567,95739.71172132538
1568,213500.36552552335
1569,154519.25132467618
1570,136545.00700769573
1571,127719.5266524014
1572,141914.99773321903
1573,228570.69998647508
1574,136796.5257673105
