Id,SalePrice
1461,123452.14380457686
1462,172270.14987261433
1463,178981.0736245077
1464,197906.39882982546
1465,201624.7984562481
1466,170937.7524714328
1467,180642.24198993325
1468,162150.15252532344
1469,187740.43875665887
1470,119784.60333718234
1471,183560.9642498749
1472,99371.30363503998
1473,95487.41894541286
1474,145895.61243412964
1475,114788.09241101798
1476,361909.08238907624
1477,257837.4965440393
1478,289605.49920124013
1479,283570.56693124096
1480,527182.3529242269
1481,328416.16594354465
1482,204869.4534519899
1483,175020.0234806707
1484,164784.69618681393
1485,182422.87900143955
1486,190873.31912216495
1487,336648.41141779546
1488,229474.82823825453
1489,195621.91605356813
1490,241893.80073232114
1491,195196.69911435572
1492,93619.56531009093
1493,159276.23345742837
1494,294402.00120824587
1495,285913.9446404552
1496,232507.22031643556
1497,182252.38250076523
1498,193231.05967085971
1499,160806.5683446236
1500,155060.7462705656
1501,181526.72797713388
1502,153039.34442965128
1503,287428.20165795204
1504,243257.39402636193
1505,228815.83721423766
1506,185828.53263183928
1507,262007.44338674235
1508,198631.88692868696
1509,156354.4796713723
1510,144248.40285543233
1511,173438.13495956155
1512,176339.85305824256
1513,139963.70614887934
1514,167780.44843673726
1515,196387.11874827335
1516,149036.3445027971
1517,162207.49783625547
1518,131070.00869301737
1519,214696.80213963997
1520,128288.92276785534
1521,133002.02663274566
1522,177699.8683314219
1523,113090.88542749295
1524,121890.84355882724
1525,122143.10398934328
1526,111396.57906240964
1527,109500.45946796758
1528,137458.72323499562
1529,157618.64196124978
1530,188363.96444318205
1531,111156.14916735071
1532,95247.85444565104
1533,148928.06747211074
1534,131570.78899458557
1535,140317.55755351242
1536,105653.40444763201
1537,62469.55900518772
1538,139533.7976750705
1539,196957.0671274162
1540,81836.4529071145
1541,131481.48353706155
1542,151063.6043265746
1543,184311.5478396268
1544,90490.27680221216
1545,116307.70320216249
1546,140210.02965562636
1547,136630.16717164664
1548,139128.02020589687
1549,126017.34557282427
1550,133166.57580982306
1551,108478.38452088478
1552,135657.1864115384
1553,133912.96228440895
1554,117099.31867561051
1555,163618.6425063161
1556,93134.18507653545
1557,109805.35841827343
1558,105696.00065109867
1559,54399.21677302415
1560,134237.29559916034
1561,119504.47558750288
1562,136136.4478991355
1563,121332.9610557599
1564,164184.40081570362
1565,142948.36192090594
1566,230175.28524985042
1567,81547.0315106884
1568,246972.3745844247
1569,132555.1965514927
1570,133247.11961230318
1571,118000.6973814421
1572,141683.78271903805
1573,214935.20967032947
1574,117188.67310449743
1575,216531.2157132692
1576,236896.167369979
1577,177959.28645509187
1578,139862.14252558153
1579,141678.68650325865
1580,192043.6495654773
1581,153773.00442167753
1582,126910.66540384355
1583,312333.06505460164
1584,224809.75805483275
1585,141719.46342588743
1586,79318.98234770242
1587,113373.84871646555
1588,147606.6461970935
1589,100136.48806287392
1590,133065.41496133356
1591,92986.47863238968
1592,115256.84405576494
1593,127119.08705190774
1594,125073.54883228293
1595,104377.72199975299
1596,228182.47524621655
1597,198222.646818685
1598,217785.75428448853
1599,159981.9863540766
1600,153737.5163116667
1601,74672.75743379575
1602,122427.5057061233
1603,60921.81884766454
1604,263090.8421015731
1605,236590.05240274334
1606,166086.40393835504
1607,184501.415542369
1608,209965.68737600776
1609,184008.0843306826
1610,151973.15537540356
1611,130822.94532994962
1612,171818.95862565684
1613,165810.58333708803
1614,110656.42173432792
1615,86963.47135110512
1616,77776.78307872279
1617,91550.69524670657
1618,141947.7100832079
1619,141379.45356790526
1620,165200.72245569684
1621,135406.42974884083
1622,142785.19274227717
1623,253854.1310859565
1624,210639.48664580198
1625,120111.15112425206
1626,168500.39326037484
1627,195510.31466008673
1628,264136.5689702506
1629,173290.77562508438
1630,388875.83449304884
1631,234541.76810936315
1632,248100.85243005352
1633,170366.80201439012
1634,185131.42913350541
1635,174323.539028723
1636,154561.02017545278
1637,210093.3595759988
1638,184101.35789981586
1639,182468.25829348553
1640,245174.984733763
1641,177211.44155912136
1642,242314.89261459466
1643,230234.14245618903
1644,230558.88144612056
1645,233286.74086329
1646,158682.0273529574
1647,154122.5200381861
1648,126946.56401174075
1649,140033.56333974327
1650,113665.03778216864
1651,120719.75085249108
1652,99441.53749721055
1653,102350.01644149695
1654,146873.52382976018
1655,132627.5462437185
1656,140498.65828452277
1657,151204.03441099162
1658,149411.254941301
1659,126319.42455255738
1660,151614.44165511502
1661,473058.5382751645
1662,410188.15331593703
1663,380425.2264463806
1664,675627.8134119761
1665,300793.8098290626
