Id,SalePrice
1461,124959.31005550953
1462,151381.16670713137
1463,181122.4740145783
1464,186033.32189734041
1465,193792.44837596256
1466,183361.7294976923
1467,170125.1681182937
1468,175635.5698824672
1469,181964.5849637601
1470,129025.04417704589
1471,204446.73772783412
1472,100651.79314194726
1473,104861.53400468612
1474,152531.23439935158
1475,124265.61671994311
1476,342374.2929032019
1477,249890.18924377405
1478,303822.5102248345
1479,302103.32219020976
1480,386382.5956111781
1481,309145.93899196334
1482,207548.6291133101
1483,188992.06470968688
1484,175313.2495853611
1485,182321.47792293417
1486,199646.08505157367
1487,299603.43880523933
1488,240492.51498753365
1489,198461.46737711105
1490,214247.05945166023
1491,196641.4990558685
1492,105106.33588579485
1493,179256.39125919025
1494,287038.0668510567
1495,276505.58448042517
1496,226894.22930220567
1497,183379.47708800377
1498,160802.28242983454
1499,159906.70321134417
1500,162982.85354064347
1501,170502.6079064257
1502,162998.9161746459
1503,264177.22448111314
1504,218619.86478277663
1505,218849.43375366475
1506,181073.4883041806
1507,237925.02547441385
1508,190339.79051128714
1509,158735.1343000319
1510,148592.0926036415
1511,148358.86200593805
1512,168821.79135442257
1513,151198.89327252432
1514,148212.08577634068
1515,184021.98871605372
1516,153969.89006892339
1517,148566.15900257142
1518,140997.96070384394
1519,221335.72596062318
1520,138138.27712415718
1521,140256.8179818859
1522,162995.70315379146
1523,120413.48859687368
1524,119139.95555347527
1525,127304.83123994451
1526,127761.91460624937
1527,113042.4023462091
1528,126389.81689523894
1529,140739.46596096433
1530,163427.68680676725
1531,131250.6950577356
1532,104454.12405678845
1533,140259.1771845991
1534,119320.50231874436
1535,146635.55164364708
1536,120876.66956289545
1537,100060.52041367938
1538,145444.36834091743
1539,181805.2997420209
1540,121779.69126074738
1541,137804.43217006538
1542,136349.00993046866
1543,174760.59454035843
1544,91122.4036704484
1545,107668.29855781546
1546,123419.11207243666
1547,132650.82587501468
1548,124425.48313813496
1549,112806.3103263456
1550,138651.76040005378
1551,120747.30635798957
1552,143428.12243708415
1553,135505.0317137833
1554,114100.46674153242
1555,168154.12164391036
1556,101260.57587298354
1557,116382.54326051398
1558,104047.49489746828
1559,112512.6107358382
1560,142700.21570381013
1561,139954.93116385653
1562,127657.42612851562
1563,122966.82031753275
1564,160924.41660327048
1565,153607.50655583845
1566,204513.82022093443
1567,95886.32360668945
1568,210425.4939023341
1569,154306.05655609793
1570,139110.2322347856
1571,126898.64314777691
1572,140363.087934229
1573,228998.30836614827
1574,134150.0554516097
1575,201543.81406171364
1576,226015.80922393216
1577,193712.48196867135
1578,146676.6109917191
1579,142402.2619138806
1580,191297.19803846657
1581,137130.19588533734
1582,127239.00897752756
1583,310682.45844663464
1584,235544.41813157676
1585,146260.61071308496
1586,92837.47198419625
1587,112174.75102040816
1588,140411.12929038316
1589,109648.28603603362
1590,133292.93976934472
1591,104018.9958899375
1592,132318.02897026303
1593,119214.42248554327
1594,125452.76454564373
1595,129493.19610508367
1596,201926.28675388856
1597,171696.01326886477
1598,179158.29702733894
