Id,SalePrice
1461,113741.45925485643
1462,156369.55555952183
1463,163242.75342741117
1464,195244.96838381104
1465,184502.38215693753
1466,169805.37039000992
1467,186550.44617270862
1468,166442.96230832255
1469,190186.9431760031
1470,116618.10789463234
1471,190053.020499532
1472,106908.57010889216
1473,98495.79121626724
1474,150063.05573271177
1475,119609.03772563892
1476,341310.84141890437
1477,235916.09460993684
1478,290638.2357909567
1479,277723.2550793296
1480,457173.73084966635
1481,300626.4878373257
1482,203149.08314752826
1483,172828.77135517407
1484,167269.7277689386
1485,199991.14085581875
1486,200829.2315338047
1487,304213.9222746388
1488,231229.9901420621
1489,182120.85732692358
1490,224417.64973250925
1491,199415.87778161667
1492,90504.67494366896
1493,202937.48511228562
1494,292294.0672728572
1495,270283.85823887493
1496,223679.36622996497
1497,170628.57723435992
1498,167237.2482967605
1499,165146.5826346937
1500,160588.54127093972
1501,166960.87994564103
1502,156798.2659485177
1503,288106.2471213821
1504,245305.95059349717
1505,223456.08024406765
1506,196546.43328451907
1507,236302.884602097
1508,193862.9640537494
1509,154739.52664313072
1510,134260.93730656747
1511,146334.93579706532
1512,171980.88478076024
1513,152398.34938395713
1514,141073.53178511345
1515,183392.15355529895
1516,149951.7735841588
1517,161322.90458489908
1518,131831.9546396008
1519,202708.24888163843
1520,125429.43765972056
1521,118945.84646840431
1522,178933.6465610871
1523,102602.29841898197
1524,121319.23722420586
1525,107716.63492581503
1526,99589.65692452507
1527,100809.13612921615
1528,149446.4567977699
1529,137770.8361635118
1530,199044.1399621642
1531,119469.15689424211
1532,106002.74432316786
1533,161344.38738625296
1534,132438.54227078913
1535,147515.91298413638
1536,114693.819461056
1537,57969.31885818664
1538,137672.06670947
1539,196079.22734777728
1540,86067.20734291447
1541,135179.09983605435
1542,132003.14694497376
1543,167325.64950453164
1544,91539.5916883752
1545,109120.51342844778
1546,141855.44603834994
1547,133426.97468407833
1548,127964.59478174422
1549,115812.52497678508
1550,127541.7485433708
1551,124835.33693949219
1552,126989.34521695894
1553,133239.19518370702
1554,120988.91590752616
1555,151765.49695616306
1556,85800.33530305636
1557,86530.32915571371
1558,107470.55012219922
1559,72707.40852804095
1560,132916.91290973892
1561,115848.99248990382
1562,140145.5527228431
1563,117377.16044943096
1564,155367.5917121642
1565,135924.6007565236
1566,228488.94069567428
1567,79032.60508186054
1568,232946.37155972963
1569,122943.84561480246
1570,150284.14795656916
1571,116092.97490193031
1572,141893.63532659976
1573,224578.1971063043
1574,110321.87761839449
1575,215905.12210783063
1576,252571.04499129156
1577,179233.50815741977
1578,139505.8280879154
1579,128028.75682334627
1580,196445.8728268535
1581,159767.63699828813
1582,128269.93019512214
1583,292573.19867683406
1584,219403.44360074488
1585,145236.63155014438
1586,70626.73403792779
1587,101637.83786875325
1588,144345.90196051286
1589,91696.64785546425
1590,139596.027859693
1591,89633.91499280512
1592,120829.54450504416
1593,136305.17163492757
1594,129299.1980566578
1595,100415.97100704916
1596,199976.33619185464
1597,159008.69470144485
1598,198403.44875236502
1599,177062.01064524776
1600,175015.60383672616
1601,67039.959264009
1602,118016.77599381981
1603,77040.5457138642
1604,251749.5068320648
1605,247628.99776806828
1606,168283.89885370637
1607,181558.03432145884
1608,228307.1441061095
1609,183756.58584580896
1610,149832.32170722273
1611,132061.79275373853
1612,169570.73992007272
1613,167743.53921386707
1614,139350.80152269558
1615,99047.04074373301
1616,82274.68670357413
1617,96395.55406605902
1618,121920.48200479132
1619,147914.17831977885
1620,149867.58450410934
1621,128375.4208816195
1622,154659.968865356
1623,266719.243835001
1624,204096.12472904695
1625,114966.69491352758
1626,173469.18094828434
1627,184535.02490759746
1628,282376.70509233547
1629,171261.60995959392
1630,306205.4269692474
1631,216291.1767419239
1632,215586.9003854429
1633,178690.9828840631
1634,183830.07195589077
1635,186230.68390052055
1636,160422.36371020973
1637,189545.22687809865
1638,192391.31616692987
1639,179386.1507121402
1640,261354.26045359083
1641,176618.82207923714
1642,240353.7222342706
1643,227214.0891482785
1644,233884.22510482627
1645,243857.05141258903
1646,166711.2391970192
1647,163689.07824248445
1648,132150.14114920245
1649,149107.50943929277
1650,108653.23107392226
1651,119938.65147593162
1652,110842.58732515376
1653,112435.43118598618
1654,143303.05877466715
1655,149185.3847916187
1656,141223.47121363183
1657,145793.29142859633
1658,145268.09390469044
1659,123454.48342119275
1660,147431.9139323922
1661,441990.2533261979
1662,353192.0327489743
1663,348722.88496771135
1664,478593.3989006803
1665,291234.9473679461
1666,302783.4769123309
1667,351150.3183855667
1668,332723.31140624586
1669,299486.51073982485
1670,328546.37673856353
1671,251710.16548657182
1672,404148.61187400244
1673,290895.360141595
1674,240914.21624451116
1675,184678.18005252208
1676,187929.55701251255
1677,200487.79071660244
1678,409064.9114090982
1679,348174.07953922224
1680,293177.41281457327
1681,230628.83860286488
1682,285844.99358754477
1683,177563.51739829735
1684,192829.89580927012
1685,186367.28954080972
1686,176515.45259318035
1687,183710.41461877682
1688,198664.28493075486
1689,204625.89722550721
1690,215311.05814067423
1691,203774.58608069996
1692,276120.7679639747
1693,181490.25945899586
1694,184644.78559831908
1695,168247.6322513164
1696,276929.22094967245
1697,175836.75450201397
1698,327188.4108889183
1699,350522.4287424411
1700,237327.91201807666
1701,263430.53557513637
1702,244517.16693825426
1703,254065.6311765448
1704,275395.3261337358
1705,249995.35154947452
1706,366200.1750152858
1707,207110.30220773717
1708,200524.31343583373
1709,276095.1273725823
1710,220677.45273801454
1711,277396.41353369225
1712,258418.59448922126
1713,265153.53973167343
1714,218528.0588897767
1715,207350.84433372325
1716,180626.7940735058
1717,186087.90034682414
1718,134712.70818362583
1719,203816.10524019925
1720,261764.15799639717
1721,173750.56409386508
1722,127739.02444975593
1723,160853.76719115442
1724,205948.9133150361
1725,233522.55011007184
1726,188264.06333258693
1727,146345.99609328673
1728,196490.25550333684
1729,161523.0534762051
1730,168044.73975589583
1731,130918.21835679447
1732,131712.72632591258
1733,111422.55043745991
1734,120653.75494369997
1735,147017.01700309402
1736,118603.2802181361
1737,314557.29599808867
1738,232155.09394800765
1739,259602.61700515685
1740,209988.5810192855
1741,186631.45697652258
1742,161489.5337078318
1743,178867.85353646608
1744,304732.9938739217
1745,199663.31108608603
1746,188005.1601678076
1747,217020.80365840936
1748,226719.16910589297
1749,152687.1576307509
1750,125016.78671682441
1751,268254.4409525182
1752,115977.70777383758
1753,145447.71729676175
1754,194833.54898053675
1755,167912.19618718725
1756,134273.9662286071
1757,118633.0742680115
1758,146137.71801926856
1759,157815.40099174916
